registry_id,case_id,ticker_symbol,company_name,fiscal_year,fiscal_quarter,source_type,source_url,source_domain,availability,rights_status,raw_download_allowed,blocked_reason,manual_action,acquisition_method,discovered_timestamp,provenance_hash,notes
fdx_2026_q1_sec_edgar_3,fdx_2026_q1,FDX,FedEx Corporation,2026,Q1,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/FDX/2026/Q1,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:0916923ca6e93cb5b3c533c5ed94deb78a432f4634dbd0454c58f6730c0d50ba,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
fdx_2026_q1_youtube_metadata_only_4,fdx_2026_q1,FDX,FedEx Corporation,2026,Q1,youtube_metadata_only,https://www.youtube.com/results?search_query=FDX+FedEx+Corporation+earnings+call+2026+Q1,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:71be8fffcc53846c2a1c78513ba1051f3c0d019f35a5e5cb54d159e8ca6b4591,No YouTube audio or video acquisition is performed.
fdx_2026_q1_earnings_platform_5,fdx_2026_q1,FDX,FedEx Corporation,2026,Q1,earnings_platform,licensed-vendor://blocked/FDX/2026/Q1,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:7d5985199b79c3b6058088fde46b417ef61795a7b5acefa50556d81251009cfd,Vendor raw transcript access is blocked by default.
dal_2026_q1_company_ir_1,dal_2026_q1,DAL,"Delta Air Lines, Inc.",2026,Q1,company_ir,https://ir.delta.com/,ir.delta.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:8b65020c1389200b10f7c6a6e8ee780cc2fc3e86e2b4ab0a8665f471aa55b7a4,Preferred transcript source when terms allow; this row does not assert transcript availability.
dal_2026_q1_webcast_provider_2,dal_2026_q1,DAL,"Delta Air Lines, Inc.",2026,Q1,webcast_provider,https://ir.delta.com/,ir.delta.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:a8b3380ba079acceb8f0a14d3954eea8e683626886f6f24e226f1d33b84d2a10,"Audio/webcast replay candidate only; support layer, not canonical transcript."
dal_2026_q1_sec_edgar_3,dal_2026_q1,DAL,"Delta Air Lines, Inc.",2026,Q1,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/DAL/2026/Q1,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:2b0b0cf94e10dac2938de966e0b124353a6f14042462700caab47a49edbd80f1,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
dal_2026_q1_youtube_metadata_only_4,dal_2026_q1,DAL,"Delta Air Lines, Inc.",2026,Q1,youtube_metadata_only,https://www.youtube.com/results?search_query=DAL+Delta+Air+Lines%2C+Inc.+earnings+call+2026+Q1,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:850ed4803161e1b220706c89112a4fb72472ae2748934a0625da0b165bebb8f3,No YouTube audio or video acquisition is performed.
dal_2026_q1_earnings_platform_5,dal_2026_q1,DAL,"Delta Air Lines, Inc.",2026,Q1,earnings_platform,licensed-vendor://blocked/DAL/2026/Q1,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:8b8f1b031bbaa21bacc7ab9dc63d3876ee443688eae5b4ecd75a6b4dfdf8f712,Vendor raw transcript access is blocked by default.
spgi_2026_q1_company_ir_1,spgi_2026_q1,SPGI,S&P Global Inc.,2026,Q1,company_ir,https://investor.spglobal.com/,investor.spglobal.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:74ab424d1747396f6a597df9f854bc6697a8e17ebed58bbb584e0a00321f95c8,Preferred transcript source when terms allow; this row does not assert transcript availability.
spgi_2026_q1_webcast_provider_2,spgi_2026_q1,SPGI,S&P Global Inc.,2026,Q1,webcast_provider,https://investor.spglobal.com/,investor.spglobal.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:042bb41a0f9258f8c1ac2162e6b6f3ecbdbc478aa901d806576a0ee8334a6903,"Audio/webcast replay candidate only; support layer, not canonical transcript."
spgi_2026_q1_sec_edgar_3,spgi_2026_q1,SPGI,S&P Global Inc.,2026,Q1,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/SPGI/2026/Q1,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:f97f2a953a1e066c0fafc3acd7f9a2b36bb5cded948a24cc8caf0d1d0afdd9fc,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
spgi_2026_q1_youtube_metadata_only_4,spgi_2026_q1,SPGI,S&P Global Inc.,2026,Q1,youtube_metadata_only,https://www.youtube.com/results?search_query=SPGI+S%26P+Global+Inc.+earnings+call+2026+Q1,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:543a5bdc10fe42faa1c439a528b5449eb14ba417e882f84577a1ddfe9bdf90d4,No YouTube audio or video acquisition is performed.
spgi_2026_q1_earnings_platform_5,spgi_2026_q1,SPGI,S&P Global Inc.,2026,Q1,earnings_platform,licensed-vendor://blocked/SPGI/2026/Q1,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:b56d95507e2170c13ebfa96fc0af506a89a7c0b40cd9396269717e007777b236,Vendor raw transcript access is blocked by default.
mco_2026_q1_company_ir_1,mco_2026_q1,MCO,Moody's Corporation,2026,Q1,company_ir,https://ir.moodys.com/,ir.moodys.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:017ea4b74166a27336b997287cdf64757bc287d8cb82f2a10b2f0624e57819cb,Preferred transcript source when terms allow; this row does not assert transcript availability.
mco_2026_q1_webcast_provider_2,mco_2026_q1,MCO,Moody's Corporation,2026,Q1,webcast_provider,https://ir.moodys.com/,ir.moodys.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:36060b270c8e122d3c3195011d852153ad3526759cda73e38cbd420fa942cb8d,"Audio/webcast replay candidate only; support layer, not canonical transcript."
mco_2026_q1_sec_edgar_3,mco_2026_q1,MCO,Moody's Corporation,2026,Q1,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/MCO/2026/Q1,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:96f32f7cc8eb2ecaf6219ab9ec34195a6a630a5bfd4a437dfbe5fd52cf9f6002,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
mco_2026_q1_youtube_metadata_only_4,mco_2026_q1,MCO,Moody's Corporation,2026,Q1,youtube_metadata_only,https://www.youtube.com/results?search_query=MCO+Moody%27s+Corporation+earnings+call+2026+Q1,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:ff6da552c8760c5049c490ebc347aee53e4408202d914d13eeb5c80cc71304a9,No YouTube audio or video acquisition is performed.
mco_2026_q1_earnings_platform_5,mco_2026_q1,MCO,Moody's Corporation,2026,Q1,earnings_platform,licensed-vendor://blocked/MCO/2026/Q1,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:0b1b5d05602e5cfd4cbd26c196307747fd851b6323bcd139079ac9319da12104,Vendor raw transcript access is blocked by default.
ice_2026_q1_company_ir_1,ice_2026_q1,ICE,"Intercontinental Exchange, Inc.",2026,Q1,company_ir,https://ir.theice.com/,ir.theice.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:096a43ef0ff00fc7d3302b947b658e029ff09a53e1ec29221a1c3babb223763e,Preferred transcript source when terms allow; this row does not assert transcript availability.
ice_2026_q1_webcast_provider_2,ice_2026_q1,ICE,"Intercontinental Exchange, Inc.",2026,Q1,webcast_provider,https://ir.theice.com/,ir.theice.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:182d9e361c8384126bf25ce5e799443e1abeae4025c6a4d05ebe6c7c3411a009,"Audio/webcast replay candidate only; support layer, not canonical transcript."
ice_2026_q1_sec_edgar_3,ice_2026_q1,ICE,"Intercontinental Exchange, Inc.",2026,Q1,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/ICE/2026/Q1,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:8ce7c1e7f485ef729f471768d6c2fa3bb758dd3bd2b2c27beec39e7e92b5da98,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
ice_2026_q1_youtube_metadata_only_4,ice_2026_q1,ICE,"Intercontinental Exchange, Inc.",2026,Q1,youtube_metadata_only,https://www.youtube.com/results?search_query=ICE+Intercontinental+Exchange%2C+Inc.+earnings+call+2026+Q1,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:c6c666895ea6a0edb22974631cdee9cf37d081a88162d8a722fb7e994f127204,No YouTube audio or video acquisition is performed.
ice_2026_q1_earnings_platform_5,ice_2026_q1,ICE,"Intercontinental Exchange, Inc.",2026,Q1,earnings_platform,licensed-vendor://blocked/ICE/2026/Q1,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:44b116278b67a785ec01cc9d1f427d7e9de78afd39653df0fac6126bc558bb72,Vendor raw transcript access is blocked by default.
schw_2026_q1_company_ir_1,schw_2026_q1,SCHW,The Charles Schwab Corporation,2026,Q1,company_ir,https://www.aboutschwab.com/investor-relations,aboutschwab.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:e2ee3236df1cf48a02b2592b78df1996298c5a4dc6a042697ccf8f2d04aba525,Preferred transcript source when terms allow; this row does not assert transcript availability.
schw_2026_q1_webcast_provider_2,schw_2026_q1,SCHW,The Charles Schwab Corporation,2026,Q1,webcast_provider,https://www.aboutschwab.com/investor-relations,aboutschwab.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:96ad4098e862b2ba52bfdd6e9957aa45928edb417c0a1176b3c3b65a426a5232,"Audio/webcast replay candidate only; support layer, not canonical transcript."
schw_2026_q1_sec_edgar_3,schw_2026_q1,SCHW,The Charles Schwab Corporation,2026,Q1,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/SCHW/2026/Q1,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:7ce3b67c4d3150693ccb8be82eb6ce9be1ea8babc7aa18b4ba7d6e5eac387e79,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
schw_2026_q1_youtube_metadata_only_4,schw_2026_q1,SCHW,The Charles Schwab Corporation,2026,Q1,youtube_metadata_only,https://www.youtube.com/results?search_query=SCHW+The+Charles+Schwab+Corporation+earnings+call+2026+Q1,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:c827e34d68dab9d484e8eb02e6946fbaf2479b684dcd0c9779f79069a289479a,No YouTube audio or video acquisition is performed.
schw_2026_q1_earnings_platform_5,schw_2026_q1,SCHW,The Charles Schwab Corporation,2026,Q1,earnings_platform,licensed-vendor://blocked/SCHW/2026/Q1,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:ddafa93231139577fb4d849a9ac94a5246111c188e370d5ee8d634b1a6492a5f,Vendor raw transcript access is blocked by default.
mmc_2026_q1_company_ir_1,mmc_2026_q1,MMC,"Marsh & McLennan Companies, Inc.",2026,Q1,company_ir,https://ir.mmc.com/,ir.mmc.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:2d4785999f3111050582079848164e075d5e1ab2a42a20f56217066e62ffabd8,Preferred transcript source when terms allow; this row does not assert transcript availability.
mmc_2026_q1_webcast_provider_2,mmc_2026_q1,MMC,"Marsh & McLennan Companies, Inc.",2026,Q1,webcast_provider,https://ir.mmc.com/,ir.mmc.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:49d06341078229f97b31d280d51ec0d3eb15c9be2e12ad32d18be9523ea8f29c,"Audio/webcast replay candidate only; support layer, not canonical transcript."
mmc_2026_q1_sec_edgar_3,mmc_2026_q1,MMC,"Marsh & McLennan Companies, Inc.",2026,Q1,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/MMC/2026/Q1,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:9de9b01c79509df877aa3b03eac1ebd9f2fbfebfca33edd895181c7b61be4527,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
mmc_2026_q1_youtube_metadata_only_4,mmc_2026_q1,MMC,"Marsh & McLennan Companies, Inc.",2026,Q1,youtube_metadata_only,https://www.youtube.com/results?search_query=MMC+Marsh+%26+McLennan+Companies%2C+Inc.+earnings+call+2026+Q1,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:d3978ef3fbab9a65d8e16e0543ab3e849dd9a11e546e3cf94e8558bcbda7ef48,No YouTube audio or video acquisition is performed.
mmc_2026_q1_earnings_platform_5,mmc_2026_q1,MMC,"Marsh & McLennan Companies, Inc.",2026,Q1,earnings_platform,licensed-vendor://blocked/MMC/2026/Q1,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:7e68d6f77d2eb44745503d941e36ea09b9c9362931db01c36f966da072e3c85d,Vendor raw transcript access is blocked by default.
